"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","HistoricalFile","CurrentFile","Class","BacklogRiskCategory","OriginalEvidence","RegisterEvidence","VersionHandling","FieldAlignment","BaseCallStatus","HasSerialConstructor","MatchQuality","Risk","RecommendedFix","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-J","PBJ-0196","RB-00410","P10-F00410","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/DynamicBook.cs","Data/Scripts/Items/Books/DynamicBook.cs","Server.Items.FamiliarClue","VersionHandling","Serialize:L1247;Deserialize:L1253;SerialCtor:L1244; class=Server.Items.FamiliarClue; category=VersionHandling","Serialize:L1247;Deserialize:L1253;SerialCtor:L1244","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Books/DynamicBook.cs; match=ExactFileClass; serializer evidence=Serialize:L1247;Deserialize:L1253;SerialCtor:L1244; class=Server.Items.FamiliarClue; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound; UnknownUntilSaveTest","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/DynamicBook.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0197","RB-00411","P10-F00411","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/DynamicBook.cs","Data/Scripts/Items/Books/DynamicBook.cs","Server.Items.GoldenRangers","VersionHandling","Serialize:L1483;Deserialize:L1489;SerialCtor:L1480; class=Server.Items.GoldenRangers; category=VersionHandling","Serialize:L1483;Deserialize:L1489;SerialCtor:L1480","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Books/DynamicBook.cs; match=ExactFileClass; serializer evidence=Serialize:L1483;Deserialize:L1489;SerialCtor:L1480; class=Server.Items.GoldenRangers; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound; UnknownUntilSaveTest","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/DynamicBook.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0198","RB-00412","P10-F00412","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/DynamicBook.cs","Data/Scripts/Items/Books/DynamicBook.cs","Server.Items.GreyJournal","VersionHandling","Serialize:L1683;Deserialize:L1689;SerialCtor:L1680; class=Server.Items.GreyJournal; category=VersionHandling","Serialize:L1683;Deserialize:L1689;SerialCtor:L1680","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Books/DynamicBook.cs; match=ExactFileClass; serializer evidence=Serialize:L1683;Deserialize:L1689;SerialCtor:L1680; class=Server.Items.GreyJournal; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound; UnknownUntilSaveTest","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/DynamicBook.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0199","RB-00413","P10-F00413","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/DynamicBook.cs","Data/Scripts/Items/Books/DynamicBook.cs","Server.Items.LearnTitles","VersionHandling","Serialize:L1443;Deserialize:L1449;SerialCtor:L1440; class=Server.Items.LearnTitles; category=VersionHandling","Serialize:L1443;Deserialize:L1449;SerialCtor:L1440","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Books/DynamicBook.cs; match=ExactFileClass; serializer evidence=Serialize:L1443;Deserialize:L1449;SerialCtor:L1440; class=Server.Items.LearnTitles; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound; UnknownUntilSaveTest","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/DynamicBook.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0200","RB-00414","P10-F00414","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/DynamicBook.cs","Data/Scripts/Items/Books/DynamicBook.cs","Server.Items.LearnTraps","VersionHandling","Serialize:L1405;Deserialize:L1411;SerialCtor:L1402; class=Server.Items.LearnTraps; category=VersionHandling","Serialize:L1405;Deserialize:L1411;SerialCtor:L1402","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Books/DynamicBook.cs; match=ExactFileClass; serializer evidence=Serialize:L1405;Deserialize:L1411;SerialCtor:L1402; class=Server.Items.LearnTraps; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound; UnknownUntilSaveTest","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/DynamicBook.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0201","RB-00415","P10-F00415","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/DynamicBook.cs","Data/Scripts/Items/Books/DynamicBook.cs","Server.Items.LillyBook","VersionHandling","Serialize:L1367;Deserialize:L1373;SerialCtor:L1364; class=Server.Items.LillyBook; category=VersionHandling","Serialize:L1367;Deserialize:L1373;SerialCtor:L1364","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Books/DynamicBook.cs; match=ExactFileClass; serializer evidence=Serialize:L1367;Deserialize:L1373;SerialCtor:L1364; class=Server.Items.LillyBook; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound; UnknownUntilSaveTest","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/DynamicBook.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0202","RB-00416","P10-F00416","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/DynamicBook.cs","Data/Scripts/Items/Books/DynamicBook.cs","Server.Items.LodorBook","VersionHandling","Serialize:L1287;Deserialize:L1293;SerialCtor:L1284; class=Server.Items.LodorBook; category=VersionHandling","Serialize:L1287;Deserialize:L1293;SerialCtor:L1284","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Books/DynamicBook.cs; match=ExactFileClass; serializer evidence=Serialize:L1287;Deserialize:L1293;SerialCtor:L1284; class=Server.Items.LodorBook; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound; UnknownUntilSaveTest","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/DynamicBook.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0203","RB-00417","P10-F00417","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/DynamicBook.cs","Data/Scripts/Items/Books/DynamicBook.cs","Server.Items.LoreGuidetoAdventure","VersionHandling","Serialize:L929;Deserialize:L935;SerialCtor:L926; class=Server.Items.LoreGuidetoAdventure; category=VersionHandling","Serialize:L929;Deserialize:L935;SerialCtor:L926","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Books/DynamicBook.cs; match=ExactFileClass; serializer evidence=Serialize:L929;Deserialize:L935;SerialCtor:L926; class=Server.Items.LoreGuidetoAdventure; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound; UnknownUntilSaveTest","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/DynamicBook.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0204","RB-00418","P10-F00418","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/DynamicBook.cs","Data/Scripts/Items/Books/DynamicBook.cs","Server.Items.MagestykcClueBook","VersionHandling","Serialize:L1199;Deserialize:L1205;SerialCtor:L1196; class=Server.Items.MagestykcClueBook; category=VersionHandling","Serialize:L1199;Deserialize:L1205;SerialCtor:L1196","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Books/DynamicBook.cs; match=ExactFileClass; serializer evidence=Serialize:L1199;Deserialize:L1205;SerialCtor:L1196; class=Server.Items.MagestykcClueBook; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound; UnknownUntilSaveTest","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/DynamicBook.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0205","RB-00419","P10-F00419","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/DynamicBook.cs","Data/Scripts/Items/Books/DynamicBook.cs","Server.Items.RuneJournal","VersionHandling","Serialize:L1723;Deserialize:L1729;SerialCtor:L1720; class=Server.Items.RuneJournal; category=VersionHandling","Serialize:L1723;Deserialize:L1729;SerialCtor:L1720","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Books/DynamicBook.cs; match=ExactFileClass; serializer evidence=Serialize:L1723;Deserialize:L1729;SerialCtor:L1720; class=Server.Items.RuneJournal; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound; UnknownUntilSaveTest","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/DynamicBook.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0206","RB-00420","P10-F00420","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/DynamicBook.cs","Data/Scripts/Items/Books/DynamicBook.cs","Server.Items.TendrinsJournal","VersionHandling","Serialize:L793;Deserialize:L799;SerialCtor:L790; class=Server.Items.TendrinsJournal; category=VersionHandling","Serialize:L793;Deserialize:L799;SerialCtor:L790","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Books/DynamicBook.cs; match=ExactFileClass; serializer evidence=Serialize:L793;Deserialize:L799;SerialCtor:L790; class=Server.Items.TendrinsJournal; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound; UnknownUntilSaveTest","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/DynamicBook.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0207","RB-00421","P10-F00421","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/DynamicBook.cs","Data/Scripts/Items/Books/DynamicBook.cs","Server.Items.WorkShoppes","VersionHandling","Serialize:L1643;Deserialize:L1649;SerialCtor:L1640; class=Server.Items.WorkShoppes; category=VersionHandling","Serialize:L1643;Deserialize:L1649;SerialCtor:L1640","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Books/DynamicBook.cs; match=ExactFileClass; serializer evidence=Serialize:L1643;Deserialize:L1649;SerialCtor:L1640; class=Server.Items.WorkShoppes; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=UnknownUntilSaveTest; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound; UnknownUntilSaveTest","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/DynamicBook.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0208","RB-00422","P10-F00422","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/LoreBook.cs","Data/Scripts/Items/Books/LoreBook.cs","Server.Items.LoreBook","VersionHandling","Serialize:L294;Deserialize:L300;SerialCtor:L291; class=Server.Items.LoreBook; category=VersionHandling","Serialize:L294;Deserialize:L300;SerialCtor:L291","NoVersionFound","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","IntentionalLegacy","Current source file exists at Data/Scripts/Items/Books/LoreBook.cs; match=ExactFileClass; serializer evidence=Serialize:L294;Deserialize:L300;SerialCtor:L291; class=Server.Items.LoreBook; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=NoVersionFound; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=NoVersionFound","No source change. Preserve the existing fixed-format legacy serializer; adding a version field would be a save-layout migration and is not approved in this triage batch.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; migration/build/runtime proof is deferred until a layout change is explicitly approved.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/LoreBook.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0209","RB-00423","P10-F00423","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/MerchantsBook.cs","Data/Scripts/Items/Books/MerchantsBook.cs","Server.Items.MerchantsBook","VersionHandling","Serialize:L1659;Deserialize:L1671;SerialCtor:L1656;VersionWrite:L1662;VersionRead:L1674; class=Server.Items.MerchantsBook; category=VersionHandling","Serialize:L1695;Deserialize:L1707;SerialCtor:L1692;VersionWrite:L1698;VersionRead:L1710","SuspiciousOrder","CountMatchNeedsTypeReview:UnknownWrites=5","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","QueuedSourceFollowUp","Current source file exists at Data/Scripts/Items/Books/MerchantsBook.cs; match=ExactFileClass; serializer evidence=Serialize:L1695;Deserialize:L1707;SerialCtor:L1692;VersionWrite:L1698;VersionRead:L1710; class=Server.Items.MerchantsBook; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=SuspiciousOrder; FieldAlignment=CountMatchNeedsTypeReview:UnknownWrites=5; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=SuspiciousOrder","No source change. The row has ambiguous mechanical evidence that needs a focused source review before a safe/no-change or migration decision can be claimed.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; future focused review must inspect exact source read/write branches before changing layout.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/MerchantsBook.cs; backlog risk category=VersionHandling; write count=7; read count=7. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0210","RB-00424","P10-F00424","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/PowerScrolls/PowerScroll.cs","Data/Scripts/Items/Books/PowerScrolls/PowerScroll.cs","Server.Items.PowerScroll","VersionHandling","Serialize:L370;Deserialize:L376;SerialCtor:L146;VersionWrite:L373; class=Server.Items.PowerScroll; category=VersionHandling","Serialize:L370;Deserialize:L376;SerialCtor:L146;VersionWrite:L373","WriteVersionOnly","CountMismatch:Writes=0;Reads=1","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","SafeNoChange","Current source file exists at Data/Scripts/Items/Books/PowerScrolls/PowerScroll.cs; match=ExactFileClass; serializer evidence=Serialize:L370;Deserialize:L376;SerialCtor:L146;VersionWrite:L373; class=Server.Items.PowerScroll; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=WriteVersionOnly; FieldAlignment=CountMismatch:Writes=0;Reads=1; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=WriteVersionOnly; CountMismatch:Writes=0;Reads=1","No source change. Current source/register evidence shows paired serializer structure or a version-only serializer shape that does not require a layout edit.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; build/runtime proof was not required.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/PowerScrolls/PowerScroll.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0211","RB-00426","P10-F00426","P1","Ready","Save compatibility","Items:Books","Data/Scripts/Items/Books/SwordsAndShackles.cs","Data/Scripts/Items/Books/SwordsAndShackles.cs","Server.Items.SwordsAndShackles","VersionHandling","Serialize:L37;Deserialize:L43;SerialCtor:L34;VersionWrite:L40;VersionRead:L46; class=Server.Items.SwordsAndShackles; category=VersionHandling","Serialize:L37;Deserialize:L43;SerialCtor:L34;VersionWrite:L40;VersionRead:L46","SuspiciousOrder","AlignedByCountAndKnownTypes","BaseCallsFirst","True","ExactFileClass","Save","Confirm current save version write/read and add guarded older-version handling where needed.","SafeNoChange","Current source file exists at Data/Scripts/Items/Books/SwordsAndShackles.cs; match=ExactFileClass; serializer evidence=Serialize:L37;Deserialize:L43;SerialCtor:L34;VersionWrite:L40;VersionRead:L46; class=Server.Items.SwordsAndShackles; kind=Item; HasSerialConstructor=True; BaseCallStatus=BaseCallsFirst; VersionHandling=SuspiciousOrder; FieldAlignment=AlignedByCountAndKnownTypes; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=SuspiciousOrder","No source change. Current source/register evidence shows paired serializer structure or a version-only serializer shape that does not require a layout edit.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made; build/runtime proof was not required.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Books/SwordsAndShackles.cs; backlog risk category=VersionHandling; write count=1; read count=1. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
"POST-BATCH-J","PBJ-0212","RB-00427","P10-F00427","P1","Ready","Save compatibility","Items:Clothing","Data/Scripts/Items/Clothing/BaseClothing.cs","Data/Scripts/Items/Clothing/BaseClothing.cs","Unknown","MissingSerialConstructor","Serialize:L1009;Deserialize:L1062;VersionWrite:L1013;VersionRead:L1066; class=Unknown; category=MissingSerialConstructor","Serialize:L1009;Deserialize:L1062;VersionWrite:L1013;VersionRead:L1066","SwitchGotoCase","CountMismatch:Writes=7;Reads=11","BaseCallsFirst","False","ExactFileClass","Save","Confirm whether the type is save-persistent; add the RunUO Serial constructor if it must load from world saves.","FalsePositive","Current source file exists at Data/Scripts/Items/Clothing/BaseClothing.cs; match=ExactFileClass; serializer evidence=Serialize:L1009;Deserialize:L1062;VersionWrite:L1013;VersionRead:L1066; class=Unknown; kind=Item; HasSerialConstructor=False; BaseCallStatus=BaseCallsFirst; VersionHandling=SwitchGotoCase; FieldAlignment=CountMismatch:Writes=7;Reads=11; MoveRenameRisk=NamespaceOrTypeRenameDanger; ReviewStatus=NeedsSourceReview; ReviewReasons=Serial constructor not detected.; CountMismatch:Writes=7;Reads=11","No source change. The generated row points at a helper, parser artifact, unknown/no-serializer entry, or non-world-save surface rather than a concrete serializer defect.","Reviewed against current source-derived serialization-register evidence and confirmed the current source file exists. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No source serializer edit was made because the row is not a concrete save-layout defect.","POST-BATCH-J-01A","2026-06-14T12:11:35.4567553-05:00","Historical path=Data/Scripts/Items/Clothing/BaseClothing.cs; backlog risk category=MissingSerialConstructor; write count=8; read count=12. POST-BATCH-J is triage only; no serialized layout edit is approved by this row."
