"BatchId","ReviewRowId","BacklogId","ReadinessRowId","SourceId","PreviousPostAuditBatch","PreviousReviewRowId","Category","System","Files","ClassName","SerializerKind","ConstructorEvidence","BaseSerializeState","BaseDeserializeState","VersionWriteEvidence","VersionReadEvidence","WriterFields","ReaderFields","FieldAlignmentResult","OldSaveRisk","ProposedMigrationOrFix","FallbackDefaults","VerificationNeeded","RollbackNotes","Decision","ReviewClass","Action","Verification","SourceEvidence","ReviewedAt","Notes"
"POST-BATCH-U","PBU-0038","RB-01255","PBN-0518","P10-F01255","POST-BATCH-J","PBJ-0991","Save compatibility","Items:Special","Data/Scripts/Items/Special/SoulStone.cs","Server.Items.SoulStone","Item","Serial constructor found at L853","BaseCallsFirst","BaseCallsFirst","L860","L882","L860:WriteEncodedInt(3); // version) | L863:Write((string)m_LastUserName)) | L866:Write((int)m_Level)) | L868:Write(m_ActiveItemID)) | L869:Write(m_InactiveItemID)) | L871:Write((string)m_Account)) | L872:Write((DateTime)m_NextUse); //TODO: delete it in a harmless way) | L874:WriteEncodedInt((int)m_Skill)) | L875:Write((double)m_SkillValue))","L882:ReadEncodedInt | L888:ReadString | L893:ReadInt | L898:ReadInt | L899:ReadInt | L905:ReadString | L906:ReadDateTime | L908:ReadEncodedInt | L909:ReadDouble","Source-reviewed aligned serializer; current register flagged CountMatchNeedsTypeReview:UnknownWrites=2 because writer types or encoded version markers needed manual review. Current source has base calls first, version/write evidence, read evidence, and ordered fields preserved.","Low as-is. Risk returns only if a future source batch reorders existing fields, changes field types, or renames the serialized namespace/type without migration approval.","No migration/source fix recommended. Preserve current base-call, version, writer/reader order, namespace, and type name; future serializer edits must use a new version and guarded old-save reads.","Keep current version read/write and field initializers; no new fallback required because no source layout change is approved.","If a later source batch changes this serializer: regenerate serialization-register, compare write/read maps before and after, build Data/System/Source/Server.csproj Debug/x86, and run .\ConficturaServer.exe -compileonly -nocache. POST-BATCH-U itself requires row/count reconciliation, changed-scope check, and git diff --check only.","Rollback by reverting any future serializer source edit and restoring the previous write/read order; this batch itself changes only audit artifacts and can be reverted without save-format impact.","FalsePositive","ScannerAmbiguityFalsePositive","Closed migration gate as scanner ambiguity false positive after direct source review; no source migration is needed.","Pending final verification: review CSV row count, active overlay reconciliation, changed scope check, and git diff --check.","POST-BATCH-N lane=POST-BATCH-N-SAVE-MIGRATION-PLAN; FileProofStatus=CurrentPathConfirmed; Class=Server.Items.SoulStone; Serialize=L856; Reader=DeserializeMethod:L878; RegisterBase=BaseCallsFirst; RegisterVersion=NoVersionFound; RegisterAlignment=CountMatchNeedsTypeReview:UnknownWrites=2; Writes=9; Reads=9; WriteEvidence=L860:WriteEncodedInt(3); // version) | L863:Write((string)m_LastUserName)) | L866:Write((int)m_Level)) | L868:Write(m_ActiveItemID)) | L869:Write(m_InactiveItemID)) | L871:Write((string)m_Account)) | L872:Write((DateTime)m_NextUse); //TODO: delete it in a harmless way) | L874:WriteEncodedInt((int)m_Skill)) | L875:Write((double)m_SkillValue)); ReadEvidence=L882:ReadEncodedInt | L888:ReadString | L893:ReadInt | L898:ReadInt | L899:ReadInt | L905:ReadString | L906:ReadDateTime | L908:ReadEncodedInt | L909:ReadDouble; POST-BATCH-U direct source review=ScannerAmbiguityFalsePositive","2026-06-14T22:49:23.8796880-05:00","Queue row=PBN-0518; previous artifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv; prior risk gate=Serialization base-call, version, or write/read ambiguity may affect save layout; no source edit is approved until a migration plan exists.; no source/project/XML/config/data behavior changed."
"POST-BATCH-U","PBU-0039","RB-01302","PBN-0519","P10-F01302","POST-BATCH-J","PBJ-1033","Save compatibility","Items:Technology","Data/Scripts/Items/Technology/AlienEgg.cs","Server.Items.AlienEgg","Item","Serial constructor found at L108","BaseCallsFirst","BaseCallsFirst","L114","L130","L114:Write((int)1); // version) | L116:Write(HaveRod)) | L117:Write(HaveYellowCrystal)) | L118:Write(HaveRedCrystal)) | L119:Write(HavePotion)) | L120:Write(HaveXormite)) | L121:Write(NeedXormite)) | L122:Write(AnimalTrainerLocation)) | L123:Write(PieceLocation)) | L124:Write(PieceRumor))","L130:ReadInt | L132:ReadInt | L133:ReadInt | L134:ReadInt | L135:ReadInt | L136:ReadInt | L137:ReadInt | L138:ReadString | L139:ReadString | L140:ReadString","Source-reviewed aligned serializer; current register flagged CountMatchNeedsTypeReview:UnknownWrites=9 because writer types or encoded version markers needed manual review. Current source has base calls first, version/write evidence, read evidence, and ordered fields preserved.","Low as-is. Risk returns only if a future source batch reorders existing fields, changes field types, or renames the serialized namespace/type without migration approval.","No migration/source fix recommended. Preserve current base-call, version, writer/reader order, namespace, and type name; future serializer edits must use a new version and guarded old-save reads.","Keep current version read/write and field initializers; no new fallback required because no source layout change is approved.","If a later source batch changes this serializer: regenerate serialization-register, compare write/read maps before and after, build Data/System/Source/Server.csproj Debug/x86, and run .\ConficturaServer.exe -compileonly -nocache. POST-BATCH-U itself requires row/count reconciliation, changed-scope check, and git diff --check only.","Rollback by reverting any future serializer source edit and restoring the previous write/read order; this batch itself changes only audit artifacts and can be reverted without save-format impact.","FalsePositive","ScannerAmbiguityFalsePositive","Closed migration gate as scanner ambiguity false positive after direct source review; no source migration is needed.","Pending final verification: review CSV row count, active overlay reconciliation, changed scope check, and git diff --check.","POST-BATCH-N lane=POST-BATCH-N-SAVE-MIGRATION-PLAN; FileProofStatus=CurrentPathConfirmed; Class=Server.Items.AlienEgg; Serialize=L111; Reader=DeserializeMethod:L127; RegisterBase=BaseCallsFirst; RegisterVersion=SuspiciousOrder; RegisterAlignment=CountMatchNeedsTypeReview:UnknownWrites=9; Writes=10; Reads=10; WriteEvidence=L114:Write((int)1); // version) | L116:Write(HaveRod)) | L117:Write(HaveYellowCrystal)) | L118:Write(HaveRedCrystal)) | L119:Write(HavePotion)) | L120:Write(HaveXormite)) | L121:Write(NeedXormite)) | L122:Write(AnimalTrainerLocation)) | L123:Write(PieceLocation)) | L124:Write(PieceRumor)); ReadEvidence=L130:ReadInt | L132:ReadInt | L133:ReadInt | L134:ReadInt | L135:ReadInt | L136:ReadInt | L137:ReadInt | L138:ReadString | L139:ReadString | L140:ReadString; POST-BATCH-U direct source review=ScannerAmbiguityFalsePositive","2026-06-14T22:49:23.8796880-05:00","Queue row=PBN-0519; previous artifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv; prior risk gate=Serialization base-call, version, or write/read ambiguity may affect save layout; no source edit is approved until a migration plan exists.; no source/project/XML/config/data behavior changed."
"POST-BATCH-U","PBU-0040","RB-01304","PBN-0520","P10-F01304","POST-BATCH-J","PBJ-1035","Save compatibility","Items:Technology","Data/Scripts/Items/Technology/MaterialLiquifier.cs","Server.Items.MaterialLiquifier","Item","Serial constructor found at L389","BaseCallsFirst","BaseCallsFirst","L395","L402","L395:Write((int)1); // version) | L396:Write(ItemCharges))","L402:ReadInt | L403:ReadInt","Source-reviewed aligned serializer; current register flagged CountMatchNeedsTypeReview:UnknownWrites=1 because writer types or encoded version markers needed manual review. Current source has base calls first, version/write evidence, read evidence, and ordered fields preserved.","Low as-is. Risk returns only if a future source batch reorders existing fields, changes field types, or renames the serialized namespace/type without migration approval.","No migration/source fix recommended. Preserve current base-call, version, writer/reader order, namespace, and type name; future serializer edits must use a new version and guarded old-save reads.","Keep current version read/write and field initializers; no new fallback required because no source layout change is approved.","If a later source batch changes this serializer: regenerate serialization-register, compare write/read maps before and after, build Data/System/Source/Server.csproj Debug/x86, and run .\ConficturaServer.exe -compileonly -nocache. POST-BATCH-U itself requires row/count reconciliation, changed-scope check, and git diff --check only.","Rollback by reverting any future serializer source edit and restoring the previous write/read order; this batch itself changes only audit artifacts and can be reverted without save-format impact.","FalsePositive","ScannerAmbiguityFalsePositive","Closed migration gate as scanner ambiguity false positive after direct source review; no source migration is needed.","Pending final verification: review CSV row count, active overlay reconciliation, changed scope check, and git diff --check.","POST-BATCH-N lane=POST-BATCH-N-SAVE-MIGRATION-PLAN; FileProofStatus=CurrentPathConfirmed; Class=Server.Items.MaterialLiquifier; Serialize=L392; Reader=DeserializeMethod:L399; RegisterBase=BaseCallsFirst; RegisterVersion=SuspiciousOrder; RegisterAlignment=CountMatchNeedsTypeReview:UnknownWrites=1; Writes=2; Reads=2; WriteEvidence=L395:Write((int)1); // version) | L396:Write(ItemCharges)); ReadEvidence=L402:ReadInt | L403:ReadInt; POST-BATCH-U direct source review=ScannerAmbiguityFalsePositive","2026-06-14T22:49:23.8796880-05:00","Queue row=PBN-0520; previous artifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv; prior risk gate=Serialization base-call, version, or write/read ambiguity may affect save layout; no source edit is approved until a migration plan exists.; no source/project/XML/config/data behavior changed."
"POST-BATCH-U","PBU-0041","RB-01306","PBN-0521","P10-F01306","POST-BATCH-J","PBJ-1037","Save compatibility","Items:Trades","Data/Scripts/Items/Trades/Fishing/Misc/MessageInABottle.cs","Server.Items.MessageInABottle","Item","Serial constructor found at L67","BaseCallsFirst","BaseCallsFirst","L73","L82","L73:Write((int)3); // version) | L74:Write((int)m_Level)) | L75:Write(m_TargetMap)) | L76:Write(MapWorld))","L82:ReadInt | L83:ReadInt | L84:ReadMap | L85:ReadString","Source-reviewed aligned serializer; current register flagged CountMatchNeedsTypeReview:UnknownWrites=2 because writer types or encoded version markers needed manual review. Current source has base calls first, version/write evidence, read evidence, and ordered fields preserved.","Low as-is. Risk returns only if a future source batch reorders existing fields, changes field types, or renames the serialized namespace/type without migration approval.","No migration/source fix recommended. Preserve current base-call, version, writer/reader order, namespace, and type name; future serializer edits must use a new version and guarded old-save reads.","Keep current version read/write and field initializers; no new fallback required because no source layout change is approved.","If a later source batch changes this serializer: regenerate serialization-register, compare write/read maps before and after, build Data/System/Source/Server.csproj Debug/x86, and run .\ConficturaServer.exe -compileonly -nocache. POST-BATCH-U itself requires row/count reconciliation, changed-scope check, and git diff --check only.","Rollback by reverting any future serializer source edit and restoring the previous write/read order; this batch itself changes only audit artifacts and can be reverted without save-format impact.","FalsePositive","ScannerAmbiguityFalsePositive","Closed migration gate as scanner ambiguity false positive after direct source review; no source migration is needed.","Pending final verification: review CSV row count, active overlay reconciliation, changed scope check, and git diff --check.","POST-BATCH-N lane=POST-BATCH-N-SAVE-MIGRATION-PLAN; FileProofStatus=CurrentPathConfirmed; Class=Server.Items.MessageInABottle; Serialize=L70; Reader=DeserializeMethod:L79; RegisterBase=BaseCallsFirst; RegisterVersion=SuspiciousOrder; RegisterAlignment=CountMatchNeedsTypeReview:UnknownWrites=2; Writes=4; Reads=4; WriteEvidence=L73:Write((int)3); // version) | L74:Write((int)m_Level)) | L75:Write(m_TargetMap)) | L76:Write(MapWorld)); ReadEvidence=L82:ReadInt | L83:ReadInt | L84:ReadMap | L85:ReadString; POST-BATCH-U direct source review=ScannerAmbiguityFalsePositive","2026-06-14T22:49:23.8796880-05:00","Queue row=PBN-0521; previous artifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv; prior risk gate=Serialization base-call, version, or write/read ambiguity may affect save layout; no source edit is approved until a migration plan exists.; no source/project/XML/config/data behavior changed."
"POST-BATCH-U","PBU-0042","RB-01307","PBN-0522","P10-F01307","POST-BATCH-J","PBJ-1038","Save compatibility","Items:Trades","Data/Scripts/Items/Trades/Fishing/Misc/SOS.cs","Server.Items.SOS","Item","Serial constructor found at L257","BaseCallsFirst","BaseCallsFirst","L263","L275","L263:Write((int)4); // version) | L264:Write(m_Level)) | L265:Write(m_TargetMap)) | L266:Write(m_TargetLocation)) | L267:Write(MapWorld)) | L268:Write(ShipName)) | L269:Write(ShipStory))","L275:ReadInt | L276:ReadInt | L277:ReadMap | L278:ReadPoint3D | L279:ReadString | L280:ReadString | L281:ReadString","Source-reviewed aligned serializer; current register flagged CountMatchNeedsTypeReview:UnknownWrites=6 because writer types or encoded version markers needed manual review. Current source has base calls first, version/write evidence, read evidence, and ordered fields preserved.","Low as-is. Risk returns only if a future source batch reorders existing fields, changes field types, or renames the serialized namespace/type without migration approval.","No migration/source fix recommended. Preserve current base-call, version, writer/reader order, namespace, and type name; future serializer edits must use a new version and guarded old-save reads.","Keep current version read/write and field initializers; no new fallback required because no source layout change is approved.","If a later source batch changes this serializer: regenerate serialization-register, compare write/read maps before and after, build Data/System/Source/Server.csproj Debug/x86, and run .\ConficturaServer.exe -compileonly -nocache. POST-BATCH-U itself requires row/count reconciliation, changed-scope check, and git diff --check only.","Rollback by reverting any future serializer source edit and restoring the previous write/read order; this batch itself changes only audit artifacts and can be reverted without save-format impact.","FalsePositive","ScannerAmbiguityFalsePositive","Closed migration gate as scanner ambiguity false positive after direct source review; no source migration is needed.","Pending final verification: review CSV row count, active overlay reconciliation, changed scope check, and git diff --check.","POST-BATCH-N lane=POST-BATCH-N-SAVE-MIGRATION-PLAN; FileProofStatus=CurrentPathConfirmed; Class=Server.Items.SOS; Serialize=L260; Reader=DeserializeMethod:L272; RegisterBase=BaseCallsFirst; RegisterVersion=SuspiciousOrder; RegisterAlignment=CountMatchNeedsTypeReview:UnknownWrites=6; Writes=7; Reads=7; WriteEvidence=L263:Write((int)4); // version) | L264:Write(m_Level)) | L265:Write(m_TargetMap)) | L266:Write(m_TargetLocation)) | L267:Write(MapWorld)) | L268:Write(ShipName)) | L269:Write(ShipStory)); ReadEvidence=L275:ReadInt | L276:ReadInt | L277:ReadMap | L278:ReadPoint3D | L279:ReadString | L280:ReadString | L281:ReadString; POST-BATCH-U direct source review=ScannerAmbiguityFalsePositive","2026-06-14T22:49:23.8796880-05:00","Queue row=PBN-0522; previous artifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv; prior risk gate=Serialization base-call, version, or write/read ambiguity may affect save layout; no source edit is approved until a migration plan exists.; no source/project/XML/config/data behavior changed."
"POST-BATCH-U","PBU-0043","RB-01319","PBN-0523","P10-F01319","POST-BATCH-J","PBJ-1047","Save compatibility","Items:Trades","Data/Scripts/Items/Trades/Musical Instruments/BaseInstrument.cs","Server.Items.BaseInstrument","Item","Serial constructor found at L833","BaseCallsFirst","BaseCallsFirst","L840","L871","L840:Write((int)3); // version) | L842:Write(m_ReplenishesCharges)) | L844:Write(m_LastReplenished)) | L846:Write(m_Crafter)) | L848:WriteEncodedInt((int)m_Quality)) | L849:WriteEncodedInt((int)m_Slayer)) | L850:WriteEncodedInt((int)m_Slayer2)) | L852:WriteEncodedInt((int)UsesRemaining)) | L854:WriteEncodedInt((int)m_WellSound)) | L855:WriteEncodedInt((int)m_BadlySound)) | L857:WriteEncodedInt((int)m_MaxHitPoints)) | L858:WriteEncodedInt((int)m_HitPoints)) | L860:WriteEncodedInt((int)m_Resource))","L871:ReadInt | L873:ReadBool | L875:ReadDateTime | L877:ReadMobile | L879:ReadEncodedInt | L880:ReadEncodedInt | L881:ReadEncodedInt | L883:ReadEncodedInt | L885:ReadEncodedInt | L886:ReadEncodedInt | L888:ReadEncodedInt | L889:ReadEncodedInt | L891:ReadEncodedInt","Source-reviewed aligned serializer; current register flagged CountMatchNeedsTypeReview:UnknownWrites=3 because writer types or encoded version markers needed manual review. Current source has base calls first, version/write evidence, read evidence, and ordered fields preserved.","Low as-is. Risk returns only if a future source batch reorders existing fields, changes field types, or renames the serialized namespace/type without migration approval.","No migration/source fix recommended. Preserve current base-call, version, writer/reader order, namespace, and type name; future serializer edits must use a new version and guarded old-save reads.","Keep current version read/write and field initializers; no new fallback required because no source layout change is approved.","If a later source batch changes this serializer: regenerate serialization-register, compare write/read maps before and after, build Data/System/Source/Server.csproj Debug/x86, and run .\ConficturaServer.exe -compileonly -nocache. POST-BATCH-U itself requires row/count reconciliation, changed-scope check, and git diff --check only.","Rollback by reverting any future serializer source edit and restoring the previous write/read order; this batch itself changes only audit artifacts and can be reverted without save-format impact.","FalsePositive","ScannerAmbiguityFalsePositive","Closed migration gate as scanner ambiguity false positive after direct source review; no source migration is needed.","Pending final verification: review CSV row count, active overlay reconciliation, changed scope check, and git diff --check.","POST-BATCH-N lane=POST-BATCH-N-SAVE-MIGRATION-PLAN; FileProofStatus=CurrentPathConfirmed; Class=Server.Items.BaseInstrument; Serialize=L836; Reader=DeserializeMethod:L867; RegisterBase=BaseCallsFirst; RegisterVersion=SuspiciousOrder; RegisterAlignment=CountMatchNeedsTypeReview:UnknownWrites=3; Writes=13; Reads=13; WriteEvidence=L840:Write((int)3); // version) | L842:Write(m_ReplenishesCharges)) | L844:Write(m_LastReplenished)) | L846:Write(m_Crafter)) | L848:WriteEncodedInt((int)m_Quality)) | L849:WriteEncodedInt((int)m_Slayer)) | L850:WriteEncodedInt((int)m_Slayer2)) | L852:WriteEncodedInt((int)UsesRemaining)) | L854:WriteEncodedInt((int)m_WellSound)) | L855:WriteEncodedInt((int)m_BadlySound)) | L857:WriteEncodedInt((int)m_MaxHitPoints)) | L858:WriteEncodedInt((int)m_HitPoints)); ReadEvidence=L871:ReadInt | L873:ReadBool | L875:ReadDateTime | L877:ReadMobile | L879:ReadEncodedInt | L880:ReadEncodedInt | L881:ReadEncodedInt | L883:ReadEncodedInt | L885:ReadEncodedInt | L886:ReadEncodedInt | L888:ReadEncodedInt | L889:ReadEncodedInt; POST-BATCH-U direct source review=ScannerAmbiguityFalsePositive","2026-06-14T22:49:23.8796880-05:00","Queue row=PBN-0523; previous artifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv; prior risk gate=Serialization base-call, version, or write/read ambiguity may affect save layout; no source edit is approved until a migration plan exists.; no source/project/XML/config/data behavior changed."
"POST-BATCH-U","PBU-0044","RB-01357","PBN-0524","P10-F01357","POST-BATCH-J","PBJ-1073","Save compatibility","Magic:Death Knight","Data/Scripts/Magic/Death Knight/SoulLantern.cs","Server.Items.SoulLantern","Other","Serial constructor found at L90","BaseCallsFirst","BaseCallsFirst","L96","L104","L96:Write((int)1); // version) | L97:Write((Mobile)owner)) | L98:Write(TrappedSouls))","L104:ReadInt | L105:ReadMobile | L106:ReadInt","Source-reviewed aligned serializer; current register flagged CountMatchNeedsTypeReview:UnknownWrites=1 because writer types or encoded version markers needed manual review. Current source has base calls first, version/write evidence, read evidence, and ordered fields preserved.","Low as-is. Risk returns only if a future source batch reorders existing fields, changes field types, or renames the serialized namespace/type without migration approval.","No migration/source fix recommended. Preserve current base-call, version, writer/reader order, namespace, and type name; future serializer edits must use a new version and guarded old-save reads.","Keep current version read/write and field initializers; no new fallback required because no source layout change is approved.","If a later source batch changes this serializer: regenerate serialization-register, compare write/read maps before and after, build Data/System/Source/Server.csproj Debug/x86, and run .\ConficturaServer.exe -compileonly -nocache. POST-BATCH-U itself requires row/count reconciliation, changed-scope check, and git diff --check only.","Rollback by reverting any future serializer source edit and restoring the previous write/read order; this batch itself changes only audit artifacts and can be reverted without save-format impact.","FalsePositive","ScannerAmbiguityFalsePositive","Closed migration gate as scanner ambiguity false positive after direct source review; no source migration is needed.","Pending final verification: review CSV row count, active overlay reconciliation, changed scope check, and git diff --check.","POST-BATCH-N lane=POST-BATCH-N-SAVE-MIGRATION-PLAN; FileProofStatus=CurrentPathConfirmed; Class=Server.Items.SoulLantern; Serialize=L93; Reader=DeserializeMethod:L101; RegisterBase=BaseCallsFirst; RegisterVersion=SuspiciousOrder; RegisterAlignment=CountMatchNeedsTypeReview:UnknownWrites=1; Writes=3; Reads=3; WriteEvidence=L96:Write((int)1); // version) | L97:Write((Mobile)owner)) | L98:Write(TrappedSouls)); ReadEvidence=L104:ReadInt | L105:ReadMobile | L106:ReadInt; POST-BATCH-U direct source review=ScannerAmbiguityFalsePositive","2026-06-14T22:49:23.8796880-05:00","Queue row=PBN-0524; previous artifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv; prior risk gate=Serialization base-call, version, or write/read ambiguity may affect save layout; no source edit is approved until a migration plan exists.; no source/project/XML/config/data behavior changed."
"POST-BATCH-U","PBU-0045","RB-01358","PBN-0525","P10-F01358","POST-BATCH-J","PBJ-1074","Save compatibility","Magic:Druidism","Data/Scripts/Magic/Druidism/Effects/BlendWithForrestSpell.cs","Server.Spells.Herbalist.InternalItem","Item","Serial constructor found at L120","BaseCallsFirst","BaseCallsFirst","L127","L138","L127:Write((int)1); // version) | L129:Write(m_End - DateTime.Now)) | L130:Write(m_Owner)) | L131:Write(squeltched))","L138:ReadInt | L141:ReadTimeSpan | L143:ReadMobile | L144:ReadBool","Source-reviewed version-gated serializer; current if-gated reads consume the fields written by the current version while preserving older-version defaults.","Low as-is. Existing version gates preserve older saves; future fields still require a version bump and guarded old-save defaults.","No migration/source fix recommended. Preserve current helper/version-gated persistence contract; future edits must document the exact old-save format and keep conditional/list/default branches compatible.","Keep existing if-version gates and field initializers/defaults for older saves; no new fallback required in this audit batch.","If a later source batch changes this serializer: regenerate serialization-register, compare write/read maps before and after, build Data/System/Source/Server.csproj Debug/x86, and run .\ConficturaServer.exe -compileonly -nocache. POST-BATCH-U itself requires row/count reconciliation, changed-scope check, and git diff --check only.","Rollback by reverting any future serializer source edit and restoring the previous write/read order; this batch itself changes only audit artifacts and can be reverted without save-format impact.","ReviewedNoChange","VersionGatedSerializerReviewedNoChange","Closed migration gate as reviewed no-change after direct source review of helper/version-gated persistence; no source migration is needed.","Pending final verification: review CSV row count, active overlay reconciliation, changed scope check, and git diff --check.","POST-BATCH-N lane=POST-BATCH-N-SAVE-MIGRATION-PLAN; FileProofStatus=CurrentPathConfirmed; Class=Server.Spells.Herbalist.InternalItem; Serialize=L123; Reader=DeserializeMethod:L134; RegisterBase=BaseCallsFirst; RegisterVersion=IfVersionGates; RegisterAlignment=CountMatchNeedsTypeReview:UnknownWrites=3; Writes=4; Reads=4; WriteEvidence=L127:Write((int)1); // version) | L129:Write(m_End - DateTime.Now)) | L130:Write(m_Owner)) | L131:Write(squeltched)); ReadEvidence=L138:ReadInt | L141:ReadTimeSpan | L143:ReadMobile | L144:ReadBool; POST-BATCH-U direct source review=VersionGatedSerializerReviewedNoChange","2026-06-14T22:49:23.8796880-05:00","Queue row=PBN-0525; previous artifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv; prior risk gate=Serialization base-call, version, or write/read ambiguity may affect save layout; no source edit is approved until a migration plan exists.; no source/project/XML/config/data behavior changed."
"POST-BATCH-U","PBU-0046","RB-01360","PBN-0526","P10-F01360","POST-BATCH-J","PBJ-1075","Save compatibility","Magic:Druidism","Data/Scripts/Magic/Druidism/Effects/GraspingRootsSpell.cs","Server.Spells.Herbalist.InternalItem","Item","Serial constructor found at L113","BaseCallsFirst","BaseCallsFirst","L119","L126","L119:Write((int)1); // version) | L120:Write(m_End - DateTime.Now))","L126:ReadInt | L129:ReadTimeSpan","Source-reviewed version-gated serializer; current if-gated reads consume the fields written by the current version while preserving older-version defaults.","Low as-is. Existing version gates preserve older saves; future fields still require a version bump and guarded old-save defaults.","No migration/source fix recommended. Preserve current helper/version-gated persistence contract; future edits must document the exact old-save format and keep conditional/list/default branches compatible.","Keep existing if-version gates and field initializers/defaults for older saves; no new fallback required in this audit batch.","If a later source batch changes this serializer: regenerate serialization-register, compare write/read maps before and after, build Data/System/Source/Server.csproj Debug/x86, and run .\ConficturaServer.exe -compileonly -nocache. POST-BATCH-U itself requires row/count reconciliation, changed-scope check, and git diff --check only.","Rollback by reverting any future serializer source edit and restoring the previous write/read order; this batch itself changes only audit artifacts and can be reverted without save-format impact.","ReviewedNoChange","VersionGatedSerializerReviewedNoChange","Closed migration gate as reviewed no-change after direct source review of helper/version-gated persistence; no source migration is needed.","Pending final verification: review CSV row count, active overlay reconciliation, changed scope check, and git diff --check.","POST-BATCH-N lane=POST-BATCH-N-SAVE-MIGRATION-PLAN; FileProofStatus=CurrentPathConfirmed; Class=Server.Spells.Herbalist.InternalItem; Serialize=L116; Reader=DeserializeMethod:L123; RegisterBase=BaseCallsFirst; RegisterVersion=IfVersionGates; RegisterAlignment=CountMatchNeedsTypeReview:UnknownWrites=1; Writes=2; Reads=2; WriteEvidence=L119:Write((int)1); // version) | L120:Write(m_End - DateTime.Now)); ReadEvidence=L126:ReadInt | L129:ReadTimeSpan; POST-BATCH-U direct source review=VersionGatedSerializerReviewedNoChange","2026-06-14T22:49:23.8796880-05:00","Queue row=PBN-0526; previous artifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv; prior risk gate=Serialization base-call, version, or write/read ambiguity may affect save layout; no source edit is approved until a migration plan exists.; no source/project/XML/config/data behavior changed."
"POST-BATCH-U","PBU-0047","RB-01366","PBN-0527","P10-F01366","POST-BATCH-J","PBJ-1080","Save compatibility","Magic:Holy Man","Data/Scripts/Magic/Holy Man/HolySymbol.cs","Server.Items.HolySymbol","Other","Serial constructor found at L61","BaseCallsFirst","BaseCallsFirst","L67","L75","L67:Write((int)1); // version) | L68:Write((Mobile)owner)) | L69:Write(BanishedEvil))","L75:ReadInt | L76:ReadMobile | L77:ReadInt","Source-reviewed aligned serializer; current register flagged CountMatchNeedsTypeReview:UnknownWrites=1 because writer types or encoded version markers needed manual review. Current source has base calls first, version/write evidence, read evidence, and ordered fields preserved.","Low as-is. Risk returns only if a future source batch reorders existing fields, changes field types, or renames the serialized namespace/type without migration approval.","No migration/source fix recommended. Preserve current base-call, version, writer/reader order, namespace, and type name; future serializer edits must use a new version and guarded old-save reads.","Keep current version read/write and field initializers; no new fallback required because no source layout change is approved.","If a later source batch changes this serializer: regenerate serialization-register, compare write/read maps before and after, build Data/System/Source/Server.csproj Debug/x86, and run .\ConficturaServer.exe -compileonly -nocache. POST-BATCH-U itself requires row/count reconciliation, changed-scope check, and git diff --check only.","Rollback by reverting any future serializer source edit and restoring the previous write/read order; this batch itself changes only audit artifacts and can be reverted without save-format impact.","FalsePositive","ScannerAmbiguityFalsePositive","Closed migration gate as scanner ambiguity false positive after direct source review; no source migration is needed.","Pending final verification: review CSV row count, active overlay reconciliation, changed scope check, and git diff --check.","POST-BATCH-N lane=POST-BATCH-N-SAVE-MIGRATION-PLAN; FileProofStatus=CurrentPathConfirmed; Class=Server.Items.HolySymbol; Serialize=L64; Reader=DeserializeMethod:L72; RegisterBase=BaseCallsFirst; RegisterVersion=SuspiciousOrder; RegisterAlignment=CountMatchNeedsTypeReview:UnknownWrites=1; Writes=3; Reads=3; WriteEvidence=L67:Write((int)1); // version) | L68:Write((Mobile)owner)) | L69:Write(BanishedEvil)); ReadEvidence=L75:ReadInt | L76:ReadMobile | L77:ReadInt; POST-BATCH-U direct source review=ScannerAmbiguityFalsePositive","2026-06-14T22:49:23.8796880-05:00","Queue row=PBN-0527; previous artifact=docs/codebase-audit/outputs/post-batch-j-p1-save-compat-review.csv; prior risk gate=Serialization base-call, version, or write/read ambiguity may affect save layout; no source edit is approved until a migration plan exists.; no source/project/XML/config/data behavior changed."
