"BatchId","ReviewRowId","BacklogId","SourceId","Priority","HistoricalStatus","Category","System","HistoricalFile","CurrentFile","Line","CurrentSourceLine","MatchQuality","ParsedCommand","ParsedAccess","ParsedHandler","CommandParseQuality","OriginalEvidence","Decision","SourceEvidence","Action","Verification","ReviewedBatchId","ReviewedAt","Notes"
"POST-BATCH-L","PBL-0506","RB-05781","P10-F05781","P2","Ready","Legacy compatibility","Items:Magical","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfNobility.cs","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfNobility.cs","0","","CurrentFileOnly","","","","NotCommandRow","RecordType=ProjectInclude; Action=Keep; RuntimeMarkers=; Types=class:ArmsOfNobility","IntentionalLegacy","CurrentFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfNobility.cs; Line=0; SourceLine=; PathResolution=OriginalPathCurrent; MatchQuality=CurrentFileOnly; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=CombatPolicy;ItemContent;LegacyCompatibility;Commands=;Hooks=;SerializedTypes=class:ArmsOfNobility;Gumps=; SerializationRegister=Class=Server.Items.ArmsOfNobility;Version=1;Handling=IfVersionGates;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger","No source change. Current evidence shows this runtime-visible legacy source remains intentionally compiled for compatibility or old-save/type availability.","Reviewed against current repair backlog, active overlay, source path/line, project truth, runtime inventory, command register, and serialization register as applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made, so source build and compile-only runtime verification were not required for this audit-only disposition.","POST-BATCH-L-01A","2026-06-14T12:50:27.3935918-05:00","HistoricalFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfNobility.cs; Risk=Build;Runtime;Save; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed."
"POST-BATCH-L","PBL-0507","RB-05782","P10-F05782","P2","Ready","Legacy compatibility","Items:Magical","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfTheFallenKing.cs","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfTheFallenKing.cs","0","","CurrentFileOnly","","","","NotCommandRow","RecordType=ProjectInclude; Action=Keep; RuntimeMarkers=; Types=class:ArmsOfTheFallenKing","IntentionalLegacy","CurrentFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfTheFallenKing.cs; Line=0; SourceLine=; PathResolution=OriginalPathCurrent; MatchQuality=CurrentFileOnly; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=CombatPolicy;ItemContent;LegacyCompatibility;Commands=;Hooks=;SerializedTypes=class:ArmsOfTheFallenKing;Gumps=; SerializationRegister=Class=Server.Items.ArmsOfTheFallenKing;Version=1;Handling=IfVersionGates;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger","No source change. Current evidence shows this runtime-visible legacy source remains intentionally compiled for compatibility or old-save/type availability.","Reviewed against current repair backlog, active overlay, source path/line, project truth, runtime inventory, command register, and serialization register as applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made, so source build and compile-only runtime verification were not required for this audit-only disposition.","POST-BATCH-L-01A","2026-06-14T12:50:27.3935918-05:00","HistoricalFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfTheFallenKing.cs; Risk=Build;Runtime;Save; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed."
"POST-BATCH-L","PBL-0508","RB-05783","P10-F05783","P2","Ready","Legacy compatibility","Items:Magical","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfTheHarrower.cs","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfTheHarrower.cs","0","","CurrentFileOnly","","","","NotCommandRow","RecordType=ProjectInclude; Action=Keep; RuntimeMarkers=; Types=class:ArmsOfTheHarrower","IntentionalLegacy","CurrentFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfTheHarrower.cs; Line=0; SourceLine=; PathResolution=OriginalPathCurrent; MatchQuality=CurrentFileOnly; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=CombatPolicy;ItemContent;LegacyCompatibility;Commands=;Hooks=;SerializedTypes=class:ArmsOfTheHarrower;Gumps=; SerializationRegister=Class=Server.Items.ArmsOfTheHarrower;Version=1;Handling=IfVersionGates;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger","No source change. Current evidence shows this runtime-visible legacy source remains intentionally compiled for compatibility or old-save/type availability.","Reviewed against current repair backlog, active overlay, source path/line, project truth, runtime inventory, command register, and serialization register as applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made, so source build and compile-only runtime verification were not required for this audit-only disposition.","POST-BATCH-L-01A","2026-06-14T12:50:27.3935918-05:00","HistoricalFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfTheHarrower.cs; Risk=Build;Runtime;Save; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed."
"POST-BATCH-L","PBL-0509","RB-05784","P10-F05784","P2","Ready","Legacy compatibility","Items:Magical","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfToxicity.cs","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfToxicity.cs","0","","CurrentFileOnly","","","","NotCommandRow","RecordType=ProjectInclude; Action=Keep; RuntimeMarkers=; Types=class:ArmsOfToxicity","IntentionalLegacy","CurrentFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfToxicity.cs; Line=0; SourceLine=; PathResolution=OriginalPathCurrent; MatchQuality=CurrentFileOnly; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=CombatPolicy;ItemContent;LegacyCompatibility;Commands=;Hooks=;SerializedTypes=class:ArmsOfToxicity;Gumps=; SerializationRegister=Class=Server.Items.ArmsOfToxicity;Version=0;Handling=SingleVersionOnly;Alignment=AlignedByCountAndKnownTypes;MoveRisk=UnknownUntilSaveTest","No source change. Current evidence shows this runtime-visible legacy source remains intentionally compiled for compatibility or old-save/type availability.","Reviewed against current repair backlog, active overlay, source path/line, project truth, runtime inventory, command register, and serialization register as applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made, so source build and compile-only runtime verification were not required for this audit-only disposition.","POST-BATCH-L-01A","2026-06-14T12:50:27.3935918-05:00","HistoricalFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_ArmsOfToxicity.cs; Risk=Build;Runtime;Save; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed."
"POST-BATCH-L","PBL-0510","RB-05785","P10-F05785","P2","Ready","Legacy compatibility","Items:Magical","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_AuraOfShadows.cs","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_AuraOfShadows.cs","0","","CurrentFileOnly","","","","NotCommandRow","RecordType=ProjectInclude; Action=Keep; RuntimeMarkers=; Types=class:AuraOfShadows","IntentionalLegacy","CurrentFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_AuraOfShadows.cs; Line=0; SourceLine=; PathResolution=OriginalPathCurrent; MatchQuality=CurrentFileOnly; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=CombatPolicy;ItemContent;LegacyCompatibility;Commands=;Hooks=;SerializedTypes=class:AuraOfShadows;Gumps=; SerializationRegister=Class=Server.Items.AuraOfShadows;Version=0;Handling=SingleVersionOnly;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger","No source change. Current evidence shows this runtime-visible legacy source remains intentionally compiled for compatibility or old-save/type availability.","Reviewed against current repair backlog, active overlay, source path/line, project truth, runtime inventory, command register, and serialization register as applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made, so source build and compile-only runtime verification were not required for this audit-only disposition.","POST-BATCH-L-01A","2026-06-14T12:50:27.3935918-05:00","HistoricalFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_AuraOfShadows.cs; Risk=Build;Runtime;Save; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed."
"POST-BATCH-L","PBL-0511","RB-05786","P10-F05786","P2","Ready","Legacy compatibility","Items:Magical","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_AxeOfTheHeavens.cs","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_AxeOfTheHeavens.cs","0","","CurrentFileOnly","","","","NotCommandRow","RecordType=ProjectInclude; Action=Keep; RuntimeMarkers=; Types=class:AxeOfTheHeavens","IntentionalLegacy","CurrentFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_AxeOfTheHeavens.cs; Line=0; SourceLine=; PathResolution=OriginalPathCurrent; MatchQuality=CurrentFileOnly; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=CombatPolicy;ItemContent;LegacyCompatibility;Commands=;Hooks=;SerializedTypes=class:AxeOfTheHeavens;Gumps=; SerializationRegister=Class=Server.Items.AxeOfTheHeavens;Version=0;Handling=SingleVersionOnly;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger","No source change. Current evidence shows this runtime-visible legacy source remains intentionally compiled for compatibility or old-save/type availability.","Reviewed against current repair backlog, active overlay, source path/line, project truth, runtime inventory, command register, and serialization register as applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made, so source build and compile-only runtime verification were not required for this audit-only disposition.","POST-BATCH-L-01A","2026-06-14T12:50:27.3935918-05:00","HistoricalFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_AxeOfTheHeavens.cs; Risk=Build;Runtime;Save; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed."
"POST-BATCH-L","PBL-0512","RB-05787","P10-F05787","P2","Ready","Legacy compatibility","Items:Magical","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_AxeoftheMinotaur.cs","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_AxeoftheMinotaur.cs","0","","CurrentFileOnly","","","","NotCommandRow","RecordType=ProjectInclude; Action=Keep; RuntimeMarkers=; Types=class:AxeoftheMinotaur","IntentionalLegacy","CurrentFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_AxeoftheMinotaur.cs; Line=0; SourceLine=; PathResolution=OriginalPathCurrent; MatchQuality=CurrentFileOnly; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=CombatPolicy;ItemContent;LegacyCompatibility;Commands=;Hooks=;SerializedTypes=class:AxeoftheMinotaur;Gumps=; SerializationRegister=Class=Server.Items.AxeoftheMinotaur;Version=0;Handling=SingleVersionOnly;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger","No source change. Current evidence shows this runtime-visible legacy source remains intentionally compiled for compatibility or old-save/type availability.","Reviewed against current repair backlog, active overlay, source path/line, project truth, runtime inventory, command register, and serialization register as applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made, so source build and compile-only runtime verification were not required for this audit-only disposition.","POST-BATCH-L-01A","2026-06-14T12:50:27.3935918-05:00","HistoricalFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_AxeoftheMinotaur.cs; Risk=Build;Runtime;Save; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed."
"POST-BATCH-L","PBL-0513","RB-05788","P10-F05788","P2","Ready","Legacy compatibility","Items:Magical","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BeggarsRobe.cs","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BeggarsRobe.cs","0","","CurrentFileOnly","","","","NotCommandRow","RecordType=ProjectInclude; Action=Keep; RuntimeMarkers=; Types=class:BeggarsRobe","IntentionalLegacy","CurrentFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BeggarsRobe.cs; Line=0; SourceLine=; PathResolution=OriginalPathCurrent; MatchQuality=CurrentFileOnly; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=CombatPolicy;ItemContent;LegacyCompatibility;Commands=;Hooks=;SerializedTypes=class:BeggarsRobe;Gumps=; SerializationRegister=Class=Server.Items.BeggarsRobe;Version=0;Handling=SingleVersionOnly;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger","No source change. Current evidence shows this runtime-visible legacy source remains intentionally compiled for compatibility or old-save/type availability.","Reviewed against current repair backlog, active overlay, source path/line, project truth, runtime inventory, command register, and serialization register as applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made, so source build and compile-only runtime verification were not required for this audit-only disposition.","POST-BATCH-L-01A","2026-06-14T12:50:27.3935918-05:00","HistoricalFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BeggarsRobe.cs; Risk=Build;Runtime;Save; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed."
"POST-BATCH-L","PBL-0514","RB-05789","P10-F05789","P2","Ready","Legacy compatibility","Items:Magical","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BeltofHercules.cs","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BeltofHercules.cs","0","","CurrentFileOnly","","","","NotCommandRow","RecordType=ProjectInclude; Action=Keep; RuntimeMarkers=; Types=class:BeltofHercules","IntentionalLegacy","CurrentFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BeltofHercules.cs; Line=0; SourceLine=; PathResolution=OriginalPathCurrent; MatchQuality=CurrentFileOnly; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=CombatPolicy;ItemContent;LegacyCompatibility;Commands=;Hooks=;SerializedTypes=class:BeltofHercules;Gumps=; SerializationRegister=Class=Server.Items.BeltofHercules;Version=0;Handling=SingleVersionOnly;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger","No source change. Current evidence shows this runtime-visible legacy source remains intentionally compiled for compatibility or old-save/type availability.","Reviewed against current repair backlog, active overlay, source path/line, project truth, runtime inventory, command register, and serialization register as applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made, so source build and compile-only runtime verification were not required for this audit-only disposition.","POST-BATCH-L-01A","2026-06-14T12:50:27.3935918-05:00","HistoricalFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BeltofHercules.cs; Risk=Build;Runtime;Save; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed."
"POST-BATCH-L","PBL-0515","RB-05790","P10-F05790","P2","Ready","Legacy compatibility","Items:Magical","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BladeDance.cs","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BladeDance.cs","0","","CurrentFileOnly","","","","NotCommandRow","RecordType=ProjectInclude; Action=Keep; RuntimeMarkers=; Types=class:BladeDance","IntentionalLegacy","CurrentFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BladeDance.cs; Line=0; SourceLine=; PathResolution=OriginalPathCurrent; MatchQuality=CurrentFileOnly; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=CombatPolicy;ItemContent;LegacyCompatibility;Commands=;Hooks=;SerializedTypes=class:BladeDance;Gumps=; SerializationRegister=Class=Server.Items.BladeDance;Version=Unknown;Handling=NoVersionFound;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger","No source change. Current evidence shows this runtime-visible legacy source remains intentionally compiled for compatibility or old-save/type availability.","Reviewed against current repair backlog, active overlay, source path/line, project truth, runtime inventory, command register, and serialization register as applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made, so source build and compile-only runtime verification were not required for this audit-only disposition.","POST-BATCH-L-01A","2026-06-14T12:50:27.3935918-05:00","HistoricalFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BladeDance.cs; Risk=Build;Runtime;Save; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed."
"POST-BATCH-L","PBL-0516","RB-05791","P10-F05791","P2","Ready","Legacy compatibility","Items:Magical","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BladeOfInsanity.cs","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BladeOfInsanity.cs","0","","CurrentFileOnly","","","","NotCommandRow","RecordType=ProjectInclude; Action=Keep; RuntimeMarkers=; Types=class:BladeOfInsanity","IntentionalLegacy","CurrentFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BladeOfInsanity.cs; Line=0; SourceLine=; PathResolution=OriginalPathCurrent; MatchQuality=CurrentFileOnly; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=CombatPolicy;ItemContent;LegacyCompatibility;Commands=;Hooks=;SerializedTypes=class:BladeOfInsanity;Gumps=; SerializationRegister=Class=Server.Items.BladeOfInsanity;Version=0;Handling=SingleVersionOnly;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger","No source change. Current evidence shows this runtime-visible legacy source remains intentionally compiled for compatibility or old-save/type availability.","Reviewed against current repair backlog, active overlay, source path/line, project truth, runtime inventory, command register, and serialization register as applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made, so source build and compile-only runtime verification were not required for this audit-only disposition.","POST-BATCH-L-01A","2026-06-14T12:50:27.3935918-05:00","HistoricalFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BladeOfInsanity.cs; Risk=Build;Runtime;Save; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed."
"POST-BATCH-L","PBL-0517","RB-05792","P10-F05792","P2","Ready","Legacy compatibility","Items:Magical","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BladeOfTheRighteous.cs","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BladeOfTheRighteous.cs","0","","CurrentFileOnly","","","","NotCommandRow","RecordType=ProjectInclude; Action=Keep; RuntimeMarkers=; Types=class:BladeOfTheRighteous","IntentionalLegacy","CurrentFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BladeOfTheRighteous.cs; Line=0; SourceLine=; PathResolution=OriginalPathCurrent; MatchQuality=CurrentFileOnly; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=CombatPolicy;ItemContent;LegacyCompatibility;Commands=;Hooks=;SerializedTypes=class:BladeOfTheRighteous;Gumps=; SerializationRegister=Class=Server.Items.BladeOfTheRighteous;Version=0;Handling=SingleVersionOnly;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger","No source change. Current evidence shows this runtime-visible legacy source remains intentionally compiled for compatibility or old-save/type availability.","Reviewed against current repair backlog, active overlay, source path/line, project truth, runtime inventory, command register, and serialization register as applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made, so source build and compile-only runtime verification were not required for this audit-only disposition.","POST-BATCH-L-01A","2026-06-14T12:50:27.3935918-05:00","HistoricalFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BladeOfTheRighteous.cs; Risk=Build;Runtime;Save; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed."
"POST-BATCH-L","PBL-0518","RB-05793","P10-F05793","P2","Ready","Legacy compatibility","Items:Magical","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BlazeOfDeath.cs","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BlazeOfDeath.cs","0","","CurrentFileOnly","","","","NotCommandRow","RecordType=ProjectInclude; Action=Keep; RuntimeMarkers=; Types=class:BlazeOfDeath","IntentionalLegacy","CurrentFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BlazeOfDeath.cs; Line=0; SourceLine=; PathResolution=OriginalPathCurrent; MatchQuality=CurrentFileOnly; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=CombatPolicy;ItemContent;LegacyCompatibility;Commands=;Hooks=;SerializedTypes=class:BlazeOfDeath;Gumps=; SerializationRegister=Class=Server.Items.BlazeOfDeath;Version=0;Handling=SingleVersionOnly;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger","No source change. Current evidence shows this runtime-visible legacy source remains intentionally compiled for compatibility or old-save/type availability.","Reviewed against current repair backlog, active overlay, source path/line, project truth, runtime inventory, command register, and serialization register as applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made, so source build and compile-only runtime verification were not required for this audit-only disposition.","POST-BATCH-L-01A","2026-06-14T12:50:27.3935918-05:00","HistoricalFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BlazeOfDeath.cs; Risk=Build;Runtime;Save; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed."
"POST-BATCH-L","PBL-0519","RB-05794","P10-F05794","P2","Ready","Legacy compatibility","Items:Magical","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BlightGrippedLongbow.cs","Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BlightGrippedLongbow.cs","0","","CurrentFileOnly","","","","NotCommandRow","RecordType=ProjectInclude; Action=Keep; RuntimeMarkers=; Types=class:BlightGrippedLongbow","IntentionalLegacy","CurrentFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BlightGrippedLongbow.cs; Line=0; SourceLine=; PathResolution=OriginalPathCurrent; MatchQuality=CurrentFileOnly; FileExists=True; DisabledEvidence=False; ProjectTruth=RecordType=ProjectInclude;Included=True;Missing=False;Unincluded=False;Action=Keep | RecordType=SourceFile;Included=True;Missing=False;Unincluded=False;Action=Keep; RuntimeInventory=PrimaryRole=Persistence;SecondaryRoles=CombatPolicy;ItemContent;LegacyCompatibility;Commands=;Hooks=;SerializedTypes=class:BlightGrippedLongbow;Gumps=; SerializationRegister=Class=Server.Items.BlightGrippedLongbow;Version=Unknown;Handling=NoVersionFound;Alignment=AlignedByCountAndKnownTypes;MoveRisk=NamespaceOrTypeRenameDanger","No source change. Current evidence shows this runtime-visible legacy source remains intentionally compiled for compatibility or old-save/type availability.","Reviewed against current repair backlog, active overlay, source path/line, project truth, runtime inventory, command register, and serialization register as applicable. git diff --check: Passed with expected LF-to-CRLF working-copy warnings and no whitespace errors. No runtime source edit was made, so source build and compile-only runtime verification were not required for this audit-only disposition.","POST-BATCH-L-01A","2026-06-14T12:50:27.3935918-05:00","HistoricalFile=Data/Scripts/Items/Magical/Artifacts/Obsolete/Obsolete_BlightGrippedLongbow.cs; Risk=Build;Runtime;Save; POST-BATCH-L is audit-only P2 residual triage. No source, project, XML/config, serialized layout, runtime file location, command name, access level, or region policy changed."
