"BatchId","ReadinessRowId","BacklogId","SourceId","PreviousPostAuditBatch","PreviousReviewRowId","PreviousActiveStatus","ReadinessStatus","ImplementationLane","Subqueue","Category","System","Files","FileProof","FileProofStatus","PathResolution","PreviousReviewArtifact","SourceEvidence","RiskGate","NextAction","RequiredVerification","ReviewedAt","Notes"
"POST-BATCH-N","PBN-0203","RB-05730","P10-F05730","POST-BATCH-F","PBF-128","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L797; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-128; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0204","RB-05731","P10-F05731","POST-BATCH-F","PBF-129","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L802; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-129; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0205","RB-05732","P10-F05732","POST-BATCH-F","PBF-130","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L807; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-130; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0206","RB-05733","P10-F05733","POST-BATCH-F","PBF-131","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L812; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-131; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0207","RB-05734","P10-F05734","POST-BATCH-F","PBF-132","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L817; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-132; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0208","RB-05735","P10-F05735","POST-BATCH-F","PBF-133","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L822; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-133; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0209","RB-05736","P10-F05736","POST-BATCH-F","PBF-134","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L827; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-134; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0210","RB-05737","P10-F05737","POST-BATCH-F","PBF-135","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L832; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-135; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0211","RB-05738","P10-F05738","POST-BATCH-F","PBF-136","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L837; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-136; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0212","RB-05739","P10-F05739","POST-BATCH-F","PBF-137","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L842; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-137; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0213","RB-05740","P10-F05740","POST-BATCH-F","PBF-138","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L847; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-138; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0214","RB-05741","P10-F05741","POST-BATCH-F","PBF-139","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L852; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-139; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0215","RB-05742","P10-F05742","POST-BATCH-F","PBF-140","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L857; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-140; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0216","RB-05743","P10-F05743","POST-BATCH-F","PBF-141","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlAttachments/XmlPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L862; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-141; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0217","RB-05744","P10-F05744","POST-BATCH-F","PBF-142","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestLeaders.cs","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestLeaders.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L160; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-142; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0218","RB-05745","P10-F05745","POST-BATCH-F","PBF-143","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestLeaders.cs","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestLeaders.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L165; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-143; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0219","RB-05746","P10-F05746","POST-BATCH-F","PBF-144","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L180; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-144; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
"POST-BATCH-N","PBN-0220","RB-05747","P10-F05747","POST-BATCH-F","PBF-145","QueuedSourceFollowUp","ReadyForSourceBatch","POST-BATCH-N-STAFF-COMMAND-METADATA","Staff-tool command/access metadata source-review queue","Staff tooling","XMLSpawner","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestPoints.cs","Data/Scripts/Custom/XMLSpawner/XmlQuest/XmlQuestPoints.cs=Exists","CurrentPathConfirmed","OriginalPathCurrent","docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv","POST-BATCH-N lane=POST-BATCH-N-STAFF-COMMAND-METADATA; FileProofStatus=CurrentPathConfirmed; Command=; Access=; L186; Registration=CommandSystem.Register(","Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision.","Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects.","Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes.","2026-06-14T13:37:35.8427499-05:00","PreviousAction=Review command registration, access level, Usage/Description metadata, parser guards, and staff/player trigger scope; edit only confirmed source defects. PreviousNotes=PreviousPostAuditBatch=POST-BATCH-F; PreviousReviewRowId=PBF-145; PreviousActiveStatus=QueuedSourceFollowUp; PreviousReviewArtifact=docs/codebase-audit/outputs/post-batch-f-documentation-balance-review.csv. RiskGate=Ready only for source review of concrete command/access metadata; workflow or exposure policy changes still require human decision. RequiredVerification=Targeted command/access scan; Server.csproj Debug/x86 build; compile-only runtime verification if C# changes."
